id	related_id
GO:0052085	GO:0039504
GO:1904844	GO:1901700
GO:0015735	GO:1905039
GO:0032329	GO:0015695
GO:1903780	GO:0048519
GO:2000060	GO:0009896
GO:1901367	GO:1901700
GO:0019113	GO:0004497
GO:1901554	GO:1901698
GO:1901354	GO:1901698
GO:0035881	GO:0021953
GO:0097334	GO:1901698
GO:0090315	GO:1904950
GO:0051175	GO:0009892
GO:0075004	GO:0044650
GO:0062184	GO:0008395
GO:0043170	GO:0008152
GO:0090452	GO:0098655
GO:0044601	GO:0036211
GO:0060657	GO:0048638
GO:0106364	GO:0016713
GO:0046034	GO:0009150
GO:0030546	GO:0140677
GO:1903914	GO:0048525
GO:1903797	GO:0034764
GO:1900501	GO:0045934
GO:1902072	GO:1902532
GO:1900348	GO:0033238
GO:1900573	GO:0042180
GO:0097333	GO:1901698
GO:0031445	GO:1902275
GO:0008521	GO:0015932
GO:0042952	GO:0009056
GO:1900965	GO:0019222
GO:1900496	GO:0045937
GO:1900974	GO:0009889
GO:0043456	GO:0043470
GO:0010316	GO:1902494
GO:0007620	GO:0007617
GO:0015849	GO:0006810
GO:0019877	GO:1901570
GO:0015936	GO:0072521
GO:0016060	GO:0016059
GO:0015296	GO:0008509
GO:0015327	GO:0015297
GO:0045277	GO:1990204
GO:0052151	GO:0001907
GO:0050766	GO:0045807
GO:0043858	GO:0046943
GO:1905542	GO:0032891
GO:0042450	GO:1901607
GO:1990622	GO:0005667
GO:0106280	GO:0009891
GO:1903967	GO:1901700
GO:0042780	GO:0031123
GO:0045719	GO:0010558
GO:0045862	GO:0051247
GO:0014047	GO:0071705
GO:0072701	GO:0070887
GO:0090139	GO:0051276
GO:1901103	GO:0043604
GO:0010038	GO:0042221
GO:1900352	GO:0009890
GO:0016309	GO:0052742
GO:0042768	GO:0016713
GO:0008137	GO:0022853
GO:0080058	GO:0036211
GO:0042857	GO:0043603
GO:1904189	GO:0048518
GO:2001159	GO:0033157
GO:0044159	GO:0033647
GO:2000864	GO:2000831
GO:0009690	GO:0042445
GO:0018277	GO:0036211
GO:2001276	GO:0062012
GO:0000096	GO:0019752
GO:0019444	GO:1901606
GO:0001540	GO:0033218
GO:0008750	GO:0022853
GO:1904810	GO:0032387
GO:0051475	GO:0034219
GO:0098749	GO:0021954
GO:0015827	GO:0006865
GO:0034139	GO:0039531
GO:0009344	GO:1902494
GO:0006805	GO:0008152
GO:2000636	GO:1903800
GO:0002325	GO:0002285
GO:1902859	GO:0036115
GO:1901997	GO:0033239
GO:1901035	GO:0034763
GO:1903714	GO:1905039
GO:0015716	GO:0015698
GO:2001000	GO:2000988
GO:1901151	GO:0030649
GO:0000479	GO:0006364
GO:0048870	GO:0009987
GO:0034179	GO:0039531
GO:0010561	GO:0010558
GO:0061431	GO:1901699
GO:0043487	GO:0009894
GO:0090612	GO:0016814
GO:0032849	GO:0051452
GO:1900319	GO:0033239
GO:0098792	GO:0016236
GO:0140330	GO:0042908
GO:0110041	GO:2000027
GO:1901712	GO:0062013
GO:0051476	GO:1905039
GO:0061576	GO:1902494
GO:0071805	GO:0098655
GO:2000058	GO:0009894
GO:0019650	GO:0034077
GO:0009961	GO:1901700
GO:0015108	GO:0008509
GO:0019664	GO:0006067
GO:0070906	GO:0015297
GO:0050218	GO:0031955
GO:2000883	GO:0009896
GO:0062158	GO:0005452
GO:0015454	GO:0022853
GO:0035205	GO:0045612
GO:0071090	GO:1902494
GO:0032848	GO:0048519
GO:0042430	GO:0008152
GO:0004063	GO:0016795
GO:0010238	GO:1901700
GO:1900185	GO:0009891
GO:0047710	GO:0016462
GO:0080051	GO:0006810
GO:1901435	GO:0009895
GO:0002630	GO:0045732
GO:0098508	GO:0000902
GO:0018812	GO:0004300
GO:0009009	GO:0008907
GO:0015822	GO:0071705
GO:0097336	GO:1901698
GO:0009337	GO:1902494
GO:0071939	GO:0140354
GO:1902062	GO:0009056
GO:0010566	GO:0062012
GO:0042197	GO:0090345
GO:0045820	GO:0045912
GO:0009685	GO:0019752
GO:0110153	GO:0016462
GO:0005981	GO:0043470
GO:0005315	GO:0015103
GO:0033014	GO:0009058
GO:0031151	GO:0016279
GO:0052158	GO:0052167
GO:0003920	GO:0046857
GO:0006581	GO:0009056
GO:0015078	GO:0008324
GO:1903249	GO:0062014
GO:0039635	GO:0044068
GO:0043865	GO:0015101
GO:0106295	GO:0046173
GO:0006734	GO:0006163
GO:0062085	GO:0045913
GO:0016018	GO:0033218
GO:0015830	GO:0046942
GO:0004378	GO:0000033
GO:0043827	GO:0016426
GO:0032449	GO:0140535
GO:1904965	GO:0009889
GO:0043862	GO:0046943
GO:1901152	GO:0046173
GO:0045848	GO:0032109
GO:2000013	GO:0000821
GO:0050254	GO:0004703
GO:0015936	GO:0006790
GO:0060160	GO:0045744
GO:1903796	GO:0034763
GO:1990600	GO:0140656
GO:2000256	GO:2000243
GO:0052086	GO:0039504
GO:0009082	GO:0046394
GO:1905522	GO:0071676
GO:2000638	GO:1902531
GO:1902358	GO:0072348
GO:0010905	GO:0045912
GO:0106020	GO:0050794
GO:0140742	GO:0006351
GO:1901030	GO:0035794
GO:0002281	GO:0002366
GO:0051983	GO:0010564
GO:1900998	GO:0009056
GO:0015550	GO:0046943
GO:1901162	GO:0009058
GO:0019405	GO:0016052
GO:0050595	GO:0016712
GO:0036101	GO:0042758
GO:0120214	GO:0062014
GO:2000284	GO:0009891
GO:0080162	GO:0060918
GO:1901851	GO:0009056
GO:0051593	GO:1901698
GO:0031452	GO:1905268
GO:0001626	GO:0008528
GO:1902324	GO:0045723
GO:0032071	GO:0051336
GO:1903251	GO:0002065
GO:0046436	GO:0006522
GO:1901857	GO:0009893
GO:2000890	GO:1901027
GO:0046585	GO:0072339
GO:1902803	GO:0050794
GO:1901467	GO:0009895
GO:0070026	GO:0036094
GO:1904880	GO:0042221
GO:0062057	GO:0015297
GO:1904392	GO:1901699
GO:0006790	GO:0008152
GO:0008641	GO:0140657
GO:1900999	GO:0009058
GO:0042784	GO:0052170
GO:0031082	GO:0140535
GO:1901986	GO:1901698
GO:1901252	GO:0043903
GO:0052088	GO:0052027
GO:0021889	GO:0021879
GO:0033658	GO:0052008
GO:0033588	GO:1902494
GO:0016074	GO:0016070
GO:0015345	GO:0015603
GO:1905569	GO:0034249
GO:1900486	GO:0062013
GO:0110051	GO:0008152
GO:0030645	GO:0019605
GO:0046618	GO:0055085
GO:0051996	GO:0004659
GO:0006264	GO:0032042
GO:1990700	GO:0006325
GO:0043201	GO:1901698
GO:2000145	GO:0050794
GO:0047066	GO:0004601
GO:0033771	GO:0016712
GO:0015624	GO:0015603
GO:0110065	GO:0032879
GO:0097330	GO:1901698
GO:1900659	GO:0062014
GO:1901647	GO:0050679
GO:1901424	GO:0042221
GO:0019877	GO:0008652
GO:0072747	GO:1901699
GO:0000758	GO:0051703
GO:1901123	GO:0009056
GO:0046068	GO:0052652
GO:0000285	GO:0052742
GO:1902778	GO:0042221
GO:1903801	GO:0089718
GO:0019669	GO:0006546
GO:0015881	GO:1905039
GO:0033274	GO:1901698
GO:1901711	GO:0062014
GO:0044590	GO:0051536
GO:0044619	GO:0035738
GO:0010908	GO:0042762
GO:1903706	GO:0060284
GO:0140216	GO:0032891
GO:0071036	GO:0071027
GO:0015599	GO:0033284
GO:0099116	GO:0000966
GO:0110135	GO:0007166
GO:0090455	GO:1905039
GO:0019356	GO:1901605
GO:0050761	GO:0043603
GO:0015698	GO:0006810
GO:0030015	GO:0140535
GO:0080048	GO:0070568
GO:0015655	GO:0005343
GO:0120227	GO:1901265
GO:0050763	GO:0043604
GO:0010960	GO:0098771
GO:0061058	GO:0062207
GO:0006638	GO:0006629
GO:0015887	GO:1905039
GO:1903938	GO:1901699
GO:0034144	GO:0002683
GO:1904387	GO:1901699
GO:0015730	GO:0015913
GO:0085034	GO:0085032
GO:0102704	GO:0033164
GO:1902600	GO:0098655
GO:0033507	GO:0019752
GO:1903637	GO:0010639
GO:0032777	GO:0032991
GO:1904403	GO:1901699
GO:0003382	GO:0000902
GO:0006868	GO:0071705
GO:1900354	GO:0019222
GO:1905905	GO:0009653
GO:0034156	GO:0039532
GO:0043546	GO:0005488
GO:0046305	GO:0044272
GO:0080162	GO:0055085
GO:1903968	GO:1901701
GO:0060306	GO:0050789
GO:0010904	GO:0043470
GO:0102003	GO:0016717
GO:1900698	GO:0062012
GO:0018911	GO:0090345
GO:0043794	GO:0016725
GO:0052091	GO:0044002
GO:0051985	GO:0010948
GO:0110014	GO:0048523
GO:0097272	GO:0098771
GO:1900600	GO:0042180
GO:1900851	GO:0009891
GO:0015862	GO:0072531
GO:0046683	GO:0042221
GO:0006878	GO:0030003
GO:0015904	GO:0055085
GO:0098718	GO:1905039
GO:0009255	GO:0019682
GO:1901967	GO:0048523
GO:0061610	GO:0034308
GO:0018342	GO:0036211
GO:0031291	GO:0007264
GO:1900619	GO:0008152
GO:1904407	GO:0009893
GO:1900848	GO:0009891
GO:0090349	GO:0009892
GO:0140673	GO:0006338
GO:0072713	GO:1901699
GO:1903841	GO:1901701
GO:0045738	GO:0048585
GO:0002157	GO:1902533
GO:1901436	GO:0009896
GO:0050436	GO:0050840
GO:0052026	GO:0039656
GO:0006522	GO:1901605
GO:1900351	GO:0009889
GO:0071089	GO:1902494
GO:0007266	GO:0007264
GO:0004348	GO:0017042
GO:0032011	GO:0007264
GO:0052595	GO:0030058
GO:0019315	GO:0019319
GO:0097411	GO:0035556
GO:0039674	GO:0035891
GO:0055094	GO:1901698
GO:1903967	GO:1901698
GO:0150094	GO:0009056
GO:1901570	GO:0008610
GO:0019217	GO:0062012
GO:0097539	GO:0140535
GO:0006569	GO:1902222
GO:1903981	GO:1901363
GO:0008427	GO:0030291
GO:0043158	GO:0048869
GO:1901556	GO:1901698
GO:0052553	GO:0052031
GO:0006399	GO:0016070
GO:0005302	GO:0015101
GO:0006644	GO:0006629
GO:0072741	GO:0008104
GO:0098506	GO:0043170
GO:0075118	GO:0075109
GO:0047748	GO:0016713
GO:0018175	GO:0036211
GO:0033226	GO:0036094
GO:0050661	GO:0030554
GO:0048896	GO:0008347
GO:0015498	GO:0005343
GO:0021859	GO:0021953
GO:1990534	GO:0046592
GO:0034050	GO:0140546
GO:0061875	GO:0048523
GO:0030261	GO:0051276
GO:0007174	GO:0030163
GO:0051118	GO:0090599
GO:2000930	GO:0006109
GO:0050812	GO:0019219
GO:0071297	GO:1901699
GO:1901415	GO:0062013
GO:0090347	GO:0019222
GO:0010509	GO:0055082
GO:0006346	GO:0140719
GO:1904983	GO:1905039
GO:0009250	GO:0044042
GO:1904976	GO:1901699
GO:0008611	GO:0008610
GO:0044604	GO:0140359
GO:0044865	GO:0044068
GO:2000296	GO:0009895
GO:0032494	GO:1901698
GO:0034745	GO:0140535
GO:0080020	GO:0062012
GO:0055075	GO:0098771
GO:0050016	GO:0004497
GO:0046944	GO:0036211
GO:0097751	GO:0032502
GO:1901646	GO:0050680
GO:0034659	GO:0015718
GO:1900502	GO:0045937
GO:0106340	GO:0016427
GO:0006720	GO:0006629
GO:1905429	GO:1901700
GO:1902061	GO:0008152
GO:1902085	GO:0072329
GO:0010109	GO:0019222
GO:0015821	GO:0015695
GO:0034140	GO:0039532
GO:1902601	GO:0015673
GO:1901850	GO:0008152
GO:0101020	GO:0016712
GO:0050056	GO:0016712
GO:0015110	GO:0022857
GO:0004745	GO:0004022
GO:0015152	GO:0015119
GO:0015179	GO:0046943
GO:0015195	GO:0015101
GO:0050779	GO:0009896
GO:1903196	GO:0062014
GO:0052892	GO:0047606
GO:1904374	GO:1901699
GO:0061610	GO:0019637
GO:1900486	GO:0045935
GO:1900499	GO:0045935
GO:0002144	GO:1990228
GO:1900421	GO:0009896
